score,decision_time
152,0.9963095297571272
140,1.0416283459635451
136,0.9845633337972686
146,0.7768345740623772
147,0.9428215818479657
172,1.0542783428682014
144,1.1104576182551682
99,1.010041217203252
110,0.7375040398910642
116,0.9051771784434095
90,0.8076032889075577
62,0.8632496180944145
165,1.0147556680021808
164,0.8026631878456101
94,0.8141439920291305
118,1.1511868484085426
157,1.037752854055725
181,0.9655528221046552
117,0.7832472126465291
158,0.8247873589862138
121,1.11557999975048
110,0.8684157070238143
114,0.780144655960612
128,0.8060776396887377
77,1.1994857082609087
137,0.9393734142649919
172,0.8395081562921405
181,0.9119552209740505
125,0.7842859340598807
138,1.0563783916877583
125,0.944750081282109
79,0.9611057329457253
174,0.9015905782580376
116,0.8346022147452459
178,0.9202725773211569
84,0.8774463339941576
104,0.9798065640497953
136,1.0486751447897404
118,0.7669249918544665
164,0.9633533598389477
159,0.7793153200764209
163,0.8149423227878287
105,1.1255753280129284
172,0.8057729192078114
153,0.7569925929419696
114,0.8629565488081425
166,0.8194643660681322
83,0.9567161077866331
137,0.8862294238060713
134,0.8164710609707981
