score,decision_time
145,15.302500845864415
184,15.698780443985015
139,19.78071837243624
186,12.123316824901849
151,14.599339540000074
185,14.099468425498344
163,18.93203155894298
182,13.243534076376818
176,16.478310565231368
199,18.825542028527707
154,15.76562061405275
196,15.630625975201838
136,18.949522973038256
132,15.701964657055214
182,15.152313467813656
232,11.73336603876669
169,19.662471411633305
191,11.469399922993034
141,11.935291553032584
173,12.860816424363293
186,13.865140303736553
148,12.287292273133062
127,13.11570760642644
208,23.50506658735685
134,16.023230446735397
170,14.818948442465626
137,22.246885433094576
109,14.018266461906023
140,18.56015592161566
181,14.234622501884587
146,18.09031167172361
175,13.293444231385365
127,13.91678287636023
143,15.433886689832434
178,13.995644361828454
174,15.692997157224454
137,18.119565502856858
125,16.56738311506342
101,15.07077141595073
173,14.355722667649388
166,14.255335227120668
176,18.68051008612383
132,12.514804073958658
190,18.913018050254323
118,13.667359695886262
128,16.18192048347555
149,12.240193054196425
143,14.728560058865696
157,14.449369615293108
107,13.591272162622772
146,13.330191219691187
158,17.076627111062407
151,14.010235078865662
161,13.96222351049073
136,20.480170198599808
150,15.653643366647884
189,14.122418861254118
172,14.607181240222417
104,15.268858618219383
183,14.253817912889645
142,15.133112964918837
143,15.012724427622743
144,16.315391939831898
152,13.995588580844924
145,18.378791046794504
167,15.157372278044932
171,16.666759570827708
185,16.699123326223344
165,17.01093424099963
159,13.86892649019137
180,19.293682642281055
137,15.916428802302107
132,18.46238136815373
177,15.723769252654165
206,12.28084082796704
172,15.530256196274422
164,15.876520415069535
141,11.94219854590483
150,15.985766914207488
132,21.17903996363748
131,17.184933064621873
159,14.582404407206923
174,13.04668087605387
185,15.072574418503791
205,15.267893355106935
137,19.40459408366587
151,19.90330506779719
181,17.20965469512157
174,16.281393765937537
107,15.633153360919096
198,18.141766906250268
174,13.579925549216568
134,17.609904658864252
141,14.250946236774325
162,14.672471359954216
128,13.06248221208807
181,17.147110297810286
120,18.733132366789505
208,14.895834267372265
156,17.615192586672492
111,15.548264651326463
154,17.159286100184545
187,12.770724652800709
138,12.891875038389117
151,15.253561120480299
187,18.424945705453865
127,14.92251801211387
203,20.226659156149253
175,16.46736185613554
173,15.4607419493841
192,15.626542743877508
179,13.761857034289278
156,13.493653233745135
145,16.308823483414017
225,14.854902156279422
172,15.144894976867363
95,16.34811688051559
171,21.266626049065962
175,14.427225803723559
191,16.007728388882242
168,15.581845229142345
157,18.11224304069765
176,14.439028258202597
185,18.57340785372071
166,18.29225657414645
158,13.291524879983626
137,17.378572445944883
134,15.442549142171629
171,14.733035846613348
126,15.149366895086132
158,11.205551297054626
110,14.393726519541815
160,18.594722399720922
166,15.515243605244905
180,19.118768924148753
159,14.312160856206901
192,13.98169803165365
138,16.305465461104177
150,15.12061520270072
195,19.339267314993776
186,12.541537966928445
182,21.028544886852615
155,17.898112716851756
180,19.358527039177716
198,15.311860513756983
129,17.010748613858595
133,16.733994755195454
143,17.579136232845485
186,14.9809972778894
194,19.268596276990138
182,16.68438340735156
186,15.592341905809008
135,18.761707913479768
186,16.068690110812895
149,15.384665773133747
203,14.222298776730895
163,19.798085503047332
195,14.884884332655929
109,17.917576625244692
144,11.947539848042652
122,21.055033853044733
130,16.58551261003595
173,13.343904503039084
137,13.286631411872804
140,17.47372014517896
194,12.498152059968561
129,14.50321381224785
140,11.317126852925867
152,16.874726935988292
184,11.761644047917798
111,16.850487726624124
196,16.895794732728973
175,13.715225041029043
160,13.433188292314298
148,18.301428452366963
136,18.350802695844322
128,14.386999426875263
164,16.279784889309667
166,11.721200730884448
183,16.10511869378388
131,17.018507605534978
156,13.7516568119172
184,15.149983344366774
202,12.81819439411629
159,15.820399754447863
144,14.45142741408199
165,16.495377562125213
122,13.974521199939772
179,13.733670208835974
181,12.200008230051026
138,11.884806096204557
202,14.66236103803385
167,13.894788377918303
197,15.739972204784863
129,17.043315327959135
153,15.3524355632253
144,14.401456061052158
144,13.160026059136726
139,15.025733405956998
105,13.359747849870473
