score,decision_time
173,45.75037484173663
198,34.2402107877424
181,36.73075819539372
179,33.15568185981829
183,29.21481271274388
180,36.08199408475775
162,37.05552655400243
198,37.693708969280124
133,35.16574893146753
128,29.884954583249055
189,38.887820637086406
135,41.283817242016084
104,50.843562063993886
177,29.76948428025935
196,33.19277473108377
185,38.328790386090986
146,38.41195156786125
139,34.07449091121089
177,29.75913658575155
118,37.661882504820824
184,30.459920094232075
138,32.35873789398465
159,27.514392911922187
177,30.104141437797807
143,39.03590921219438
196,30.414752920041792
169,35.764993716729805
131,29.814792938996106
171,34.288587814196944
193,34.305503494804725
197,36.95166216802318
171,35.29996696312446
179,40.11697594507132
195,29.716713284840807
231,29.46092610398773
121,32.67689019907266
170,30.25809261505492
155,41.580140439094976
185,31.687732602003962
170,35.829714200110175
139,36.45338728034403
167,28.662371640908532
164,35.427997016115114
181,41.08676265808754
166,37.1693165829638
172,31.670860151411034
174,41.07441051932983
114,46.342946107150055
160,31.30713553982787
139,36.74104909109883
176,32.249674589256756
134,40.67987740598619
184,34.92858718242496
143,30.947018421371467
190,29.774130963138305
128,31.871459136134945
117,29.55652631551493
160,35.2365176595049
132,33.05058374500368
196,28.232393845217302
150,41.10296797810588
173,35.34885221335571
130,37.38223660422955
147,34.118627908988856
148,30.8992749316385
169,39.290641249972396
100,42.78475399303716
190,33.640707757207565
118,40.82042418932542
191,31.637338114669546
176,31.639311737846583
177,28.606889924383722
133,30.985299843596295
194,33.42651282728184
159,30.137920415843837
138,35.23512083024252
211,34.487983463914134
108,38.42229896027129
189,27.763702134951018
194,36.947712539928034
170,33.08816592232324
191,38.011410833802074
214,27.4832825550111
164,31.424471588572487
145,36.33411932375748
180,34.322366488864645
149,37.99504240939859
205,29.86412506410852
182,43.22530878626276
135,35.88831749302335
160,39.24565578706097
151,40.800662452937104
147,29.368078225874342
129,33.61372971103992
194,34.69450698024593
143,29.900783630320802
94,46.89418025477789
156,39.9284869839903
202,33.261709858314134
183,37.74270053964574
166,39.70205354318023
198,31.872415162972175
189,35.3606567409588
150,34.83284797309898
183,40.26930214231834
180,31.511304817860946
177,36.6032143344637
172,34.117431736784056
195,27.074449252337217
99,34.14608382177539
102,33.5393429932883
178,33.06073503685184
151,41.98787737975363
180,29.760673982673325
183,29.234718538820744
109,40.569973386707716
183,34.07495316688437
205,28.730734716868028
165,27.40491902048234
138,30.775621470529586
115,36.31793045019731
183,38.5204071640037
171,29.56287524290383
162,39.90269188978709
198,30.67310280003585
119,38.582252062275074
119,36.75000400713179
185,38.63205450482201
183,37.58947784779593
112,34.49808532767929
150,35.066911811358295
178,33.172212480334565
167,44.019958476535976
165,32.84442428208422
171,42.37135669181589
123,34.66391780972481
108,35.601380776031874
143,33.31607533432543
170,33.845843857037835
165,34.125813173130155
127,35.50983202608768
174,36.82591147325002
126,32.91151563404128
145,30.975278291967697
208,30.846453331876546
185,44.30045523890294
202,34.06830483896192
152,30.87060701928567
172,33.02654866175726
145,29.006640598992817
172,27.869532201555558
196,39.07283238519449
120,37.723562833853066
185,32.61685448430944
121,38.25852054695133
183,40.163570706383325
164,34.81852554704528
157,41.23178991524037
158,34.64991983224172
177,35.20087714365218
140,32.34422626206651
192,32.96654870780185
161,28.73138513811864
195,36.03732575697359
208,31.034305850742385
107,32.64081705873832
173,37.80854767910205
141,29.416582061559893
137,40.03392453561537
142,39.329782644636
107,32.42488261125982
150,43.806828200118616
124,36.42904710699804
136,49.54096588934772
164,40.235996595351025
148,41.78064812684897
161,43.479479715344496
109,38.94609935313929
179,40.724618545151316
174,29.740132906241342
133,33.32012653897982
135,31.860650953138247
126,38.44079043529928
158,39.45705004699994
170,29.040939079830423
115,51.402800374431536
177,30.860741114011034
142,32.23529735102784
175,40.88325792225078
146,37.68064261600375
145,32.24289735069033
159,42.95837174542248
196,37.16154941206332
145,36.26883496483788
217,43.81115942890756
173,35.35016521951184
177,31.765568580827676
146,32.560619688476436
160,38.74235576286446
95,49.031244777026586
