score,decision_time
133,37.92596849252004
154,37.81659295782447
132,32.28435543284286
169,33.20281166897621
138,35.67742216051556
134,38.32143225695472
129,32.70634752837941
164,33.04516818665434
189,29.379211661871523
121,34.589196980930865
168,35.05696745903697
140,30.129500036593527
146,27.77313246706035
127,33.35589125624392
173,31.05960450216662
170,33.70206930791028
117,45.22833695914596
118,35.73187785386108
133,36.87711335788481
173,33.26117178471759
132,31.466317159938626
175,25.77363846206572
97,33.12685514020268
160,29.370476053562015
185,30.89004320418462
129,33.57536297093611
138,28.52448076393921
180,38.38434246007819
170,30.274989834055305
171,31.906295867986046
180,31.33942819200456
112,34.308976626372896
116,28.38999905588571
150,30.356709450948983
197,32.85299101728015
183,33.834808778134175
129,30.827788457856514
168,33.91911038116086
134,30.915237033041194
145,43.355711629847065
169,27.14832969487179
144,34.214755720226094
193,28.6132236730773
187,34.86157807719428
169,35.62154394888785
148,28.839372959570028
122,34.35217041813303
131,28.10648000240326
199,41.79870014905464
186,37.29908861126751
126,28.216924976324663
211,33.419900733744726
179,28.304478378151543
186,28.44717384199612
159,36.17600854986813
164,35.2949976157397
178,44.29523476376198
162,29.396942022955045
153,31.174381141900085
165,34.96514864230994
173,30.10947889869567
149,32.55882264696993
177,33.481482408358715
117,28.945100737852044
146,29.268205257947557
199,26.61649143428076
138,31.853820111136883
192,28.709253535838798
185,28.29820657998789
175,29.633705630665645
169,27.159600630169734
129,33.62930204276927
128,40.24458665470593
129,34.61524800816551
175,32.5324902307475
136,32.303646766464226
133,30.518202595878392
249,30.38784479862079
194,31.59227144299075
118,32.19683021970559
196,30.074374642106704
158,43.41993089602329
167,32.63535044598393
160,26.740476976148784
122,30.3126959487563
137,34.136417006957345
157,31.249732808792032
204,27.200917450361885
164,33.160945486975834
177,26.985705103958026
170,32.29974056931678
153,32.543127115117386
138,33.54952837002929
121,33.609354612301104
157,27.49323513812851
152,27.0439577762736
131,29.541248632245697
162,26.527516663074493
184,30.98656177194789
130,37.252392397262156
239,35.12133267894387
119,32.97318535705563
139,29.92711478623096
166,36.80601517553441
202,35.449274563230574
185,34.13096451072488
132,37.173018625588156
119,36.67690877523273
157,31.526678608031943
166,29.391573414206505
172,34.01837677694857
106,39.61807051778305
150,30.607581065036356
175,36.64614849956706
169,36.66554238193203
191,26.69235677982215
129,30.9076810288243
155,35.724020741763525
96,37.34915385115892
173,33.49609153426718
190,36.97352625639178
167,39.234075011103414
165,27.0119746401906
188,29.083393444074318
128,36.00704201706685
152,29.66428511380218
102,28.968228832702152
132,35.27237530227285
114,36.65734086104203
131,37.43126083398238
155,35.80713253689464
183,29.651771649136208
136,30.263748951023445
134,32.33905220590532
107,37.556104866205715
169,29.220499776187353
131,34.88388959306758
137,33.83453339186963
175,26.8299164037453
180,39.94434166315477
170,43.7992050513858
133,32.323895176989026
153,40.28611428558361
170,33.031525420956314
136,34.10750468308106
102,34.250032127136365
133,33.70850464294199
131,31.413622980122454
111,36.288602550164796
130,41.399654481210746
181,32.58643351634964
144,39.847474768408574
123,31.711794248083606
128,29.25919742777478
129,39.51436305558309
123,33.623226537019946
197,31.077816763776354
169,37.72643413511105
159,31.28845423704479
183,33.460757698863745
116,32.9443197210785
118,36.652317676111124
155,40.367274654097855
135,32.27254023111891
183,24.969968873891048
190,34.53062467696145
184,30.38583945389837
134,29.46863384579774
172,28.49748509284109
148,25.88820096035488
169,31.793449274729937
143,32.282062646583654
122,39.45071581786033
177,32.5346054257825
186,37.37421334022656
157,42.484146486385725
198,37.06520778557751
147,40.00352534011472
175,31.130524454056285
175,28.732441933709197
136,33.70240072417073
104,34.31909626873676
151,35.31182910804637
104,41.34257319604512
194,31.738532025949098
144,28.743562285089865
134,32.470576919731684
134,33.08976364217233
114,31.972882008063607
146,29.273717339034192
120,39.97973056090996
126,36.7205778779462
155,33.420982773182914
161,30.72399076889269
142,35.2985918961931
114,30.80586239299737
212,37.69874619715847
138,28.412302217329852
148,31.584655992104672
115,30.979288258822635
