score,decision_time
138,16.54437474196311
131,17.514788505039178
157,14.931465214001946
150,12.819856681977399
182,15.477611589827575
196,13.931442350847647
136,14.272770928102545
132,18.7655059134122
121,14.818902117200196
131,10.835930953733623
173,10.418108118115924
144,20.17248829617165
139,15.748815646744333
184,18.24090204911772
167,13.657700144103728
186,13.700652503990568
126,13.753016140195541
160,11.726625288138166
190,13.938541271956638
202,11.774164840579033
139,14.354819686966948
137,12.590380257111974
187,11.218462644028477
128,19.418160843197256
145,14.607048270874657
167,18.425317837740295
145,15.119400152005255
177,10.107804054277949
182,13.191089170984924
158,12.083308970090002
186,13.801249678130262
139,12.680758946342394
154,12.812156589468941
168,14.148397135781124
144,17.726151427603327
160,14.024907946935855
172,12.551074550836347
205,11.986368699232116
147,15.906508523738012
109,16.050755166565068
127,16.22684919310268
152,15.13763534114696
107,14.307246327865869
149,11.685701187001541
180,12.35263102198951
192,11.306936661247164
163,13.224439443089068
119,15.554268404957838
148,15.939969565952197
93,13.645136673701927
177,13.911817068001255
186,12.60359777638223
188,16.555602976935916
136,13.90752414718736
133,14.875696907169186
118,12.998745852266438
172,11.847281121881679
144,14.226726161548868
128,17.355918440502137
148,16.61042705224827
94,14.224946480127983
157,15.437941375770606
184,15.422316995682195
177,12.132014017901383
164,14.124344973010011
171,12.706404675613157
159,22.939148890553042
139,14.81423207570333
143,11.120812356937677
208,11.29060497682076
168,16.230855884961784
205,15.377644230145961
158,16.326857092091814
134,19.087259896099567
162,14.423772728187032
147,14.729273800738156
138,11.0815769280307
133,11.603934693732299
110,12.259261902305298
177,15.75749812007416
163,15.022536630858667
153,13.274275267845951
93,13.992397889960557
149,17.387611961807124
110,14.055298721999861
173,17.0899687318597
139,13.77202625235077
129,17.793016408919357
186,13.451081428211182
170,12.051737822941504
182,15.978523223893717
120,12.275194706046022
111,14.253559271921404
181,13.162198208039626
150,12.563318215776235
136,14.516796591226012
183,13.557519097346812
196,10.946431998629123
137,13.682081527193077
139,11.503049836144783
98,18.707607344258577
98,21.043554449337535
191,13.995370032032952
139,14.008852302795276
170,16.05476811900735
200,14.581111911218613
168,11.290189475053921
142,15.163468746119179
146,15.99000668968074
171,12.045261391671374
129,17.28647267294582
166,16.21519272297155
103,18.531852913904004
185,14.252304835943505
171,14.77186960610561
102,12.222067881957628
183,10.967975304927677
234,16.68769823992625
179,12.138610386638902
118,12.435856549069285
132,14.241891962708905
188,13.909796737832949
187,16.280451806029305
190,14.458643425139599
179,15.324400749756023
143,15.519037598976865
111,14.311471038032323
174,13.954523444292136
142,13.889939642511308
153,15.46710251912009
155,15.099965679110028
146,12.185037090210244
159,12.934583733789623
122,16.712706408579834
103,11.768341859104112
166,13.43883364694193
181,10.555793974199332
141,14.178280368912965
176,16.552843693760224
181,12.11624002608005
149,16.102299303282052
190,14.487783727236092
134,13.805086902924813
170,19.66347362997476
129,11.757857712218538
140,15.271105861058459
128,12.517634614603594
102,12.117951843189076
164,14.317281231866218
147,15.76305048004724
132,18.272633239044808
168,12.643564186058939
112,15.649906483362429
158,13.103582616895437
163,13.387658169842325
173,14.145134128746577
171,18.516930846031755
161,15.58895502705127
195,11.492871754919179
139,13.817602153285407
157,13.130655279848725
115,14.164276832947508
212,12.100549407303333
111,13.357554408023134
183,10.252288885065354
145,13.406628182041459
148,13.104422016185708
143,20.20841477275826
136,15.283489717869088
142,15.771425266866572
153,11.4196328377584
174,13.389997128979303
177,14.802621655864641
119,14.077275114948861
155,14.210878848331049
240,11.761210153228603
166,13.574051794712432
185,16.313067683717236
164,10.904259051778354
174,13.760142669198103
193,10.973852580762468
142,15.97365771071054
110,18.393186751985922
199,14.949557535117492
179,14.800669021089561
147,12.298388103954494
193,10.187407606979832
110,14.398903478984721
151,17.45380925491918
133,12.933178036939353
165,18.67788264225237
130,13.998650160734542
160,12.720555065199733
146,13.227184834540822
106,13.409482015646063
161,13.542372768977657
150,12.49479653313756
140,14.760065487003885
177,17.107048044912517
149,14.392042467137799
