score,decision_time
169,61.9422836790327
160,85.38532360643148
198,58.6773887691088
164,50.440315438085236
129,76.6601753643481
110,73.4192864196375
154,77.53227746218909
183,57.628714095568284
125,57.150422689155675
163,66.98115758085623
182,78.23148815170862
140,64.99236373207532
146,70.02328535693232
152,61.06950041523669
156,68.56776019115932
139,77.10210111108609
174,67.04038246301934
165,56.09428389521781
141,59.19548209721688
161,84.5907650468871
160,66.4225894290721
148,59.91781156009529
106,80.9718571890844
177,78.0786560929846
180,87.38010685425252
108,62.15981984208338
161,64.36911875300575
187,62.050547851016745
163,62.67157872766256
103,61.735350956907496
110,83.78928580903448
125,55.55616889661178
135,71.38829896179959
180,66.86503155517858
208,71.59424429107457
160,65.93971314490773
140,63.02266906260047
185,66.64127611112781
165,80.3692671979079
132,69.87621839984786
166,62.71469812153373
136,68.74719080596697
189,55.347932470962405
206,73.39842157298699
182,69.80196226621047
171,101.98122526262887
181,83.85746832191944
172,84.43876960803755
181,71.06166614347603
137,78.07011819095351
140,78.37570690305438
170,65.66065643890761
166,54.1984367237892
140,63.51177468127571
154,56.25275411084294
103,72.51551369705703
139,56.86082489590626
148,67.39053666917607
132,57.0534100253135
191,57.243316172854975
216,65.43619510100689
182,67.64543061796576
132,64.96237517963164
188,51.84109957027249
173,57.62926989712287
136,75.11450738168787
194,69.14903550106101
162,77.18783766916022
169,75.08050847810227
180,63.132119114277884
145,91.49096257297788
160,49.920244057895616
108,71.70433199312538
140,70.64582812017761
111,61.30385233554989
184,64.52624605281744
147,78.31916103581898
196,66.99978205875959
143,57.08513114985544
107,68.80453601374757
141,81.88818426523358
99,71.54563397669699
159,62.74818184564356
179,52.96310125931632
120,73.29390064417385
140,72.76197620888706
159,65.33996430784464
119,53.99196421797387
175,80.62199415103532
185,52.962557719904
149,62.429932509199716
113,63.6271048320923
162,57.543320681666955
168,71.17566692910623
193,66.08158556558192
168,67.48524723877199
149,65.4375714570051
157,56.29626754892524
167,60.19333826703951
107,75.2585361446254
209,60.43376487866044
144,56.303838388994336
136,66.1519372187322
164,75.60678119969089
135,72.22425225679763
170,86.98713525768835
156,94.35903013404459
164,61.27384936553426
182,88.44495547341648
166,60.40023693582043
130,60.00416449166369
166,81.32109068136197
176,68.98332163330633
114,64.71910257765558
203,56.050711229094304
145,64.85455832863227
155,94.8256528499769
180,67.87619309336878
168,65.44637048908044
176,63.14849415991921
108,60.241197025054134
132,70.24963536777068
172,69.57812914578244
155,81.08948134700768
189,57.997443203115836
173,66.65241892810445
147,80.68305564369075
180,64.19596421380993
146,60.411151708918624
173,60.05378332885448
199,59.50269103888422
181,81.62474421353545
160,55.73317594162654
146,80.85130850959104
195,70.42151422600728
138,72.52424022881314
170,70.18659894168377
159,73.9036620989209
164,69.05948771617841
206,52.95925324910786
150,59.15957794012502
123,90.32622512720991
127,70.46371470519807
182,74.91886866104323
106,69.04868662636727
161,52.887978119193576
162,77.6752256299369
206,58.07687292085029
128,82.7527678529732
169,68.51235898234881
176,54.450343601056375
169,68.75833689200226
112,66.64679321902804
195,55.949041949003
153,52.52774763922207
113,56.241572686936706
142,60.27124051412102
137,74.3588341686409
181,71.11076348775532
140,64.46859485202003
103,77.45376571116503
180,68.94145500508603
121,60.65967464575078
123,78.08098287333269
160,64.63975708163343
158,60.47569525602739
179,71.18714984180406
119,76.02670041657984
143,52.112936818855815
203,52.237435381044634
161,61.94521949265618
134,59.347369525930844
139,56.01726240082644
182,71.7909808983095
117,61.36214623320848
134,62.95413690013811
160,65.5350015189033
195,57.74327910516877
114,68.35657090088353
136,70.5881203012541
130,58.27619418990798
177,61.36462856596336
126,74.8699840689078
173,57.46129132702481
136,58.50910986913368
126,85.54213412024546
189,57.77698316331953
168,66.7863106019795
116,64.92226547910832
162,61.78295682114549
126,67.56579611415509
189,65.38414806267247
129,84.98179508850444
137,56.62781708186958
176,68.36977647303138
173,74.8425572529668
179,58.143101684283465
159,69.32719268882647
140,54.684647689340636
166,59.242213655263186
